campaignid,sample,broad.ascidians,broad.bryozoa,broad.consolidated,broad.crinoids,broad.hydroids,broad.invertebrate.complex,broad.macroalgae,broad.octocoral.black,broad.reef,broad.seagrasses,broad.sponges,broad.stony.corals,broad.total.points.annotated,broad.true.anemones,broad.unconsolidated,fov.facing.up,fov.limited,fov.open,mean.relief,method,sd.relief,planned.or.exploratory,latitude,longitude,date,time,location,site,depth,successful.count,successful.length,commonwealth.zone,state.zone,status
2020-10_south-west_BOSS,FH106,0,0,8,0,0,0,40,0,49,0,1,0,78,0,29,0,0,80,2.2,BOSS,0.514204998,NA,-33.7887,114.8164,20201020,12:06:58,South-west,BOSS13,46.2,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH57,0,0,42,0,0,0,15,0,65,7,1,0,77,0,12,0,3,77,2.333333333,BOSS,0.686873257,NA,-33.7887,114.8114,20201020,12:18:13,South-west,BOSS14,44.2,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH34,0,0,29,0,0,1,14,0,55,7,4,0,77,0,22,0,0,80,2.050847458,BOSS,0.570049266,NA,-33.7862,114.8839,20201020,12:51:20,South-west,BOSS15,44.6,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH7,0,0,24,0,0,0,28,0,64,0,12,0,77,0,13,0,1,79,2.4,BOSS,0.494032182,NA,-33.7837,114.8789,20201020,13:04:33,South-west,BOSS16,45.2,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH20,0,0,48,0,0,0,3,0,66,9,6,0,79,0,13,0,0,80,1.55,BOSS,0.594466005,NA,-33.7862,114.8739,20201020,13:17:56,South-west,BOSS17,42.4,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH93,0,0,38,0,0,0,10,0,75,13,14,0,77,0,2,0,0,80,2.461538462,BOSS,0.663252475,NA,-33.7762,114.8689,20201020,13:32:44,South-west,BOSS18,44.3,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH44,0,0,26,0,0,0,6,0,52,17,3,0,78,0,26,0,0,80,2.229508197,BOSS,0.761433793,NA,-33.7712,114.8639,20201020,13:46:18,South-west,BOSS19,44.5,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH14,0,0,4,0,0,0,18,0,23,0,1,0,80,0,57,0,0,80,1.62295082,BOSS,0.521661909,NA,-33.7662,114.8714,20201020,13:59:42,South-west,BOSS20,44.9,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH95,0,0,5,0,0,0,38,0,46,0,3,0,75,0,29,0,0,80,2.127272727,BOSS,0.336349986,NA,-33.7587,114.8914,20201020,14:17:10,South-west,BOSS21,NA,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH62,0,0,12,0,0,2,21,0,56,2,19,0,76,0,20,0,2,78,2.532258065,BOSS,0.619829219,NA,-33.7562,114.8814,20201020,14:32:04,South-west,BOSS22,45.2,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH30,0,0,5,0,0,0,52,0,57,0,0,0,75,0,18,0,0,80,2,BOSS,0,NA,-33.7512,114.8889,20201020,14:44:05,South-west,BOSS23,NA,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,261,0,0,15,0,0,1,14,0,61,0,31,0,78,0,17,0,0,80,2.698412698,BOSS,0.527774409,NA,-33.9762,114.9214,20201030,7:00:38,South-west,BOSS24,46.5,,NA,NA,NA,Fished
2020-10_south-west_BOSS,338,0,0,4,0,0,4,11,0,31,0,12,0,76,0,45,0,0,80,1.75,BOSS,0.600141226,NA,-33.9723,114.9225,20201030,7:16:01,South-west,BOSS25,46,,NA,NA,NA,Fished
2020-10_south-west_BOSS,260,0,0,39,0,0,0,12,0,62,5,6,0,77,0,15,0,0,80,2,BOSS,0.374634325,NA,-33.9712,114.9164,20201030,7:25:21,South-west,BOSS26,46.1,,NA,NA,NA,Fished
2020-10_south-west_BOSS,259,0,0,26,0,0,0,10,0,68,2,30,0,71,0,3,0,1,79,2.25,BOSS,0.436666882,NA,-33.9687,114.9214,20201030,7:39:07,South-west,BOSS27,46.3,,NA,NA,NA,Fished
2020-10_south-west_BOSS,258,0,0,15,0,0,0,28,0,74,8,23,0,75,0,1,0,0,80,2.216666667,BOSS,0.415450202,NA,-33.9662,114.9139,20201030,7:48:52,South-west,BOSS28,46.2,,NA,NA,NA,Fished
2020-10_south-west_BOSS,FH10,0,0,46,0,0,0,8,0,55,1,0,0,68,0,13,0,0,80,1.824561404,BOSS,0.65799498,NA,-33.9862,114.8864,20201030,8:08:24,South-west,BOSS29,NA,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH111,0,0,1,0,0,0,20,0,26,4,1,0,80,0,54,0,0,80,1.683333333,BOSS,0.596363746,NA,-33.9862,114.8789,20201030,8:17:49,South-west,BOSS30,NA,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,130,0,0,21,0,0,0,34,0,78,20,3,0,78,0,0,0,0,80,2.516666667,BOSS,0.503939284,NA,-33.9812,114.8764,20201030,8:30:30,South-west,BOSS31,NA,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,152,0,0,38,0,0,0,17,0,60,4,1,0,73,0,13,0,0,80,1.766666667,BOSS,0.744850495,NA,-33.9812,114.8689,20201030,8:39:18,South-west,BOSS32,41.9,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,134,0,0,13,0,0,0,37,0,58,5,3,0,68,0,10,0,0,80,2.383333333,BOSS,0.523730642,NA,-33.9837,114.8614,20201030,8:47:50,South-west,BOSS33,41.3,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,133,0,0,12,0,0,0,30,0,67,21,4,0,67,0,0,0,0,80,2.862068966,BOSS,0.39506943,NA,-33.9912,114.8664,20201030,8:58:26,South-west,BOSS34,40.5,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,132,0,0,9,0,0,0,38,0,68,21,0,0,74,0,6,0,0,80,2.533333333,BOSS,0.503097749,NA,-33.9912,114.8714,20201030,9:07:01,South-west,BOSS35,42.7,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH77,0,0,7,0,0,0,51,0,60,1,1,0,80,0,20,0,0,80,2.283333333,BOSS,0.555150511,NA,-33.9962,114.8764,20201030,9:18:46,South-west,BOSS36,42,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,FH52,0,0,36,0,0,0,8,0,58,14,0,0,77,0,19,0,0,80,1.454545455,BOSS,0.538109923,NA,-33.9912,114.8889,20201030,9:28:26,South-west,BOSS37,42.8,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,244,0,0,10,0,0,0,20,0,43,0,13,0,70,0,27,0,1,79,1.75862069,BOSS,0.779346213,NA,-34.0037,114.9064,20201030,9:46:06,South-west,BOSS38,45.6,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,245,0,0,18,0,0,0,21,0,45,1,5,0,75,0,30,0,0,80,1.86440678,BOSS,0.433813368,NA,-34.0087,114.9014,20201030,9:55:54,South-west,BOSS39,45.5,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,64,0,0,17,0,0,0,29,0,53,0,7,0,80,0,27,0,0,79,1.833333333,BOSS,0.52615222,NA,-34.0137,114.8964,20201030,10:06:10,South-west,BOSS40,NA,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,C01,0,0,11,0,0,0,67,0,79,0,1,0,79,0,0,0,1,79,2.85,BOSS,0.360084736,NA,-34.015,114.8891,20201030,10:16:53,South-west,BOSS41,NA,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,65,0,0,44,0,0,0,16,0,62,2,0,0,79,0,17,0,0,80,1.2,BOSS,0.403686714,NA,-34.0112,114.8889,20201030,10:25:08,South-west,BOSS42,NA,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,272,0,0,10,0,0,0,43,0,60,0,7,0,76,0,16,0,0,80,2.05,BOSS,0.387298335,NA,-34.0087,114.8139,20201030,10:52:55,South-west,BOSS43,50.1,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,337,0,0,7,0,0,0,68,0,76,0,1,0,76,0,0,0,2,78,2.847457627,BOSS,0.362632108,NA,-34.0054,114.8202,20201030,11:01:29,South-west,BOSS44,43.8,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,273,0,1,26,0,0,0,39,0,72,1,5,0,76,0,4,0,0,80,2,BOSS,0.418853908,NA,-33.9987,114.8214,20201030,11:09:00,South-west,BOSS45,46,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,328,0,0,18,0,0,0,50,0,74,5,1,0,80,0,6,0,0,80,2.615384615,BOSS,0.490290338,NA,-33.9936,114.8214,20201030,11:16:15,South-west,BOSS46,44.8,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,269,0,0,25,0,0,0,38,0,73,0,10,0,78,0,5,0,0,80,2.033898305,BOSS,0.260377822,NA,-33.9887,114.8139,20201030,11:26:27,South-west,BOSS47,47.7,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,145,0,0,17,0,0,0,39,0,60,1,3,0,69,0,9,0,0,80,1.98,BOSS,0.428094973,NA,-33.9862,114.8239,20201030,11:36:14,South-west,BOSS48,44.3,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,147,0,0,10,0,0,0,30,0,40,0,0,0,71,0,31,0,0,80,2.116666667,BOSS,0.490301418,NA,-33.9812,114.8314,20201030,11:45:03,South-west,BOSS49,43.6,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,158,0,0,34,0,0,0,2,0,36,0,0,0,78,0,42,0,0,80,1.196428571,BOSS,0.400891863,NA,-33.9812,114.8189,20201030,11:57:31,South-west,BOSS50,46.1,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,146,0,0,36,0,0,0,12,0,56,8,0,0,79,0,23,0,0,80,1.55,BOSS,0.594466005,NA,-33.9762,114.8214,20201030,12:05:43,South-west,BOSS51,45.3,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,157,0,2,15,0,0,1,33,0,63,5,7,0,78,0,15,0,0,80,2.409836066,BOSS,0.588134032,NA,-33.9712,114.8239,20201030,12:14:40,South-west,BOSS52,44.7,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,OMR1,0,0,11,0,0,0,24,0,35,0,0,0,79,0,44,0,1,78,1.915492958,BOSS,1.143259487,NA,-33.9676,114.9582,20201030,13:03:59,South-west,BOSS53,35.6,Yes,NA,NA,NA,Fished
2020-10_south-west_BOSS,OMR2,0,0,0,0,0,0,0,0,0,0,0,0,72,0,72,0,0,80,0.936507937,BOSS,1.189646408,NA,-33.9679,114.9551,20201030,13:15:35,South-west,BOSS54,38,Yes,NA,NA,NA,Fished
2020-10_south-west_BOSS,OMR3,0,0,0,0,0,0,18,0,18,0,0,0,80,0,62,0,0,80,1.25,BOSS,0.436666882,NA,-33.9685,114.9543,20201030,13:23:54,South-west,BOSS55,38,Yes,NA,NA,NA,Fished
2020-10_south-west_BOSS,OMR4,0,0,2,0,0,0,4,0,7,0,1,0,72,0,65,0,0,80,1.55,BOSS,0.891104818,NA,-33.9682,114.9529,20201030,13:35:02,South-west,BOSS56,38.6,Yes,NA,NA,NA,Fished
2020-10_south-west_BOSS,216,0,0,17,0,0,0,16,0,46,0,13,0,80,0,34,0,0,80,1.933333333,BOSS,0.685606664,NA,-34.0612,114.9164,20201031,7:01:16,South-west,BOSS57,47.5,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,235,0,1,11,0,0,0,13,0,43,2,16,0,73,0,30,0,0,80,2.21875,BOSS,0.744690199,NA,-34.0912,114.9364,20201031,7:11:46,South-west,BOSS58,47,Yes,NA,NA,Cape Freycinet Sanctuary Zone,No-take
2020-10_south-west_BOSS,217,0,0,6,0,0,0,13,0,19,0,0,0,80,0,61,0,0,80,1,BOSS,0,NA,-34.0662,114.9189,20201031,7:19:39,South-west,BOSS59,46.3,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,215,0,0,0,0,0,0,0,0,0,0,0,0,79,0,79,0,0,80,0.87037037,BOSS,0.33904952,NA,-34.0687,114.9264,20201031,7:28:33,South-west,BOSS60,46.9,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,356,0,0,19,0,0,0,3,0,59,2,35,0,78,0,19,0,0,80,2.31147541,BOSS,0.866813775,NA,-34.0696,114.9185,20201031,7:39:03,South-west,BOSS61,47.2,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,218,0,0,18,0,0,0,1,0,19,0,0,0,80,0,61,0,0,80,0.95,BOSS,0.219784178,NA,-34.0737,114.9214,20201031,7:53:09,South-west,BOSS62,46.5,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,102,0,0,9,0,0,0,57,0,74,0,8,0,79,0,5,0,0,80,2.40625,BOSS,0.583333333,NA,-34.0712,114.9114,20201031,8:02:56,South-west,BOSS63,46.4,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,100,0,0,18,0,0,0,38,0,74,11,7,0,76,0,2,0,0,80,2.416666667,BOSS,0.530163603,NA,-34.0762,114.9089,20201031,8:12:11,South-west,BOSS64,44.5,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,119,0,0,15,0,0,0,44,0,64,0,5,0,79,0,15,0,0,80,2.166666667,BOSS,0.375823014,NA,-34.0762,114.9039,20201031,8:20:22,South-west,BOSS65,43.5,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,101,0,0,11,0,0,0,54,0,71,0,6,0,78,0,7,0,2,78,2.222222222,BOSS,0.658552774,NA,-34.0787,114.8964,20201031,8:29:57,South-west,BOSS66,43.4,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,236,0,0,1,0,0,0,56,0,57,0,0,0,80,0,23,0,0,80,2.15,BOSS,0.360084736,NA,-34.0812,114.9239,20201031,8:47:27,South-west,BOSS67,46,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,237,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,0,0,80,0.93877551,BOSS,0.242226071,NA,-34.0812,114.9364,20201031,8:57:11,South-west,BOSS68,43.2,,NA,NA,Cape Freycinet Sanctuary Zone,No-take
2020-10_south-west_BOSS,C02,0,2,7,0,0,0,32,0,72,0,31,0,73,0,1,0,0,80,2.953846154,BOSS,0.481883325,NA,-34.085378,114.927902,C02,9:07:10,South-west,BOSS69,45,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,235REDO,0,0,0,0,0,0,11,0,11,0,0,0,80,0,69,0,0,80,0.931034483,BOSS,0.255608594,NA,-34.0912,114.9364,20201031,9:17:31,South-west,BOSS70,44.3,,NA,NA,Cape Freycinet Sanctuary Zone,No-take
2020-10_south-west_BOSS,239,0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,0,4,76,0.945454545,BOSS,0.229183884,NA,-34.0912,114.9314,20201031,9:25:33,South-west,BOSS71,45.3,,NA,NA,Cape Freycinet Sanctuary Zone,No-take
2020-10_south-west_BOSS,91,0,0,15,0,0,0,45,0,63,0,3,0,80,0,17,0,0,80,2.066666667,BOSS,0.516397779,NA,-34.0937,114.8939,20201031,9:43:27,South-west,BOSS72,42.7,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,80,0,0,18,0,0,0,39,0,68,9,2,0,77,0,9,0,0,79,2.466666667,BOSS,0.535729082,NA,-34.0937,114.8889,20201031,9:51:03,South-west,BOSS73,43.1,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,81,0,0,11,0,0,0,39,0,68,15,3,0,74,0,6,0,1,79,2.262295082,BOSS,0.574503825,NA,-34.0987,114.8914,20201031,9:59:33,South-west,BOSS74,43.3,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,92,0,0,20,0,0,0,36,0,62,6,0,0,80,0,18,0,0,80,2.083333333,BOSS,0.645497224,NA,-34.0987,114.8864,20201031,10:07:45,South-west,BOSS75,41.3,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,210,0,0,13,0,0,0,37,0,70,15,5,0,79,0,9,0,0,80,2.366666667,BOSS,0.485961101,NA,-34.0912,114.8739,20201031,10:19:54,South-west,BOSS76,43.9,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,336,0,0,19,0,0,0,45,0,69,3,2,0,80,0,11,0,0,80,2.25,BOSS,0.50840395,NA,-34.0924,114.8664,20201031,10:28:58,South-west,BOSS77,43.1,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,195,0,0,14,0,0,0,47,0,74,10,3,0,76,0,2,0,1,79,2.225806452,BOSS,0.421525521,NA,-34.0937,114.8589,20201031,10:37:50,South-west,BOSS78,44.4,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,199,0,0,19,0,0,0,46,0,71,4,2,0,77,0,6,0,0,80,2.152542373,BOSS,0.362632108,NA,-34.0862,114.8614,20201031,10:47:22,South-west,BOSS79,42.7,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,16,0,0,15,0,0,0,35,0,65,4,11,0,72,0,7,0,0,80,2.307692308,BOSS,0.556862778,NA,-34.0737,114.8689,20201031,11:16:16,South-west,BOSS80,41.4,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,17,0,0,0,0,0,0,70,0,74,2,2,0,78,0,4,0,0,80,2.368421053,BOSS,0.486664263,NA,-34.0637,114.8764,20201031,11:26:32,South-west,BOSS81,41,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,34,0,0,16,0,0,0,46,0,72,10,0,0,79,0,7,0,0,80,2.283333333,BOSS,0.454419603,NA,-34.0612,114.8714,20201031,11:34:38,South-west,BOSS82,41.4,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,15,0,0,10,0,0,0,44,0,71,15,2,0,79,0,8,0,0,80,2.338983051,BOSS,0.544887508,NA,-34.0612,114.8664,20201031,11:42:46,South-west,BOSS83,41.6,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,223,0,0,18,0,0,0,12,0,45,8,7,0,78,0,33,0,0,80,2.0625,BOSS,0.663683803,NA,-34.0712,114.8464,20201031,11:58:00,South-west,BOSS84,44.2,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,225,0,0,14,0,1,0,55,0,71,0,1,0,80,0,9,0,0,80,2.063492063,BOSS,0.24580453,NA,-34.0712,114.8339,20201031,12:09:16,South-west,BOSS85,45.2,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,222,0,0,48,0,0,0,22,0,74,0,4,0,78,0,4,0,0,80,1.921875,BOSS,0.599065078,NA,-34.0662,114.8314,20201031,12:18:32,South-west,BOSS86,46.9,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,C03.1,0,0,6,0,0,0,46,0,61,0,9,0,61,0,0,0,18,62,2.9375,BOSS,0.639320075,NA,-34.066438,114.83978,20201031,12:28:05,South-west,BOSS87,42.4,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,C03.2,0,0,15,0,0,0,35,0,61,0,11,0,61,0,0,0,15,65,3.266666667,BOSS,1.006195497,NA,-34.066438,114.83978,20201031,12:35:55,South-west,BOSS88,43.4,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,226,0,0,14,0,0,0,44,0,64,4,2,0,74,0,10,0,0,80,2.484375,BOSS,0.590726953,NA,-34.0637,114.8439,20201031,12:43:58,South-west,BOSS89,44,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,224,0,0,31,0,0,0,23,0,58,3,1,0,80,0,22,0,0,80,1.694915254,BOSS,0.500146092,NA,-34.0612,114.8389,20201031,12:53:00,South-west,BOSS90,44.9,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,220,0,0,10,0,0,0,62,0,72,0,0,0,78,0,6,0,0,80,2.433333333,BOSS,0.499717434,NA,-34.0562,114.8439,20201031,13:01:48,South-west,BOSS91,43.9,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,353,0,0,0,0,0,0,78,0,78,0,0,0,79,0,1,0,0,80,2.716666667,BOSS,0.454419603,NA,-34.0544,114.8391,20201031,13:11:00,South-west,BOSS92,45,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,201,0,0,28,0,0,0,21,0,51,0,2,0,80,0,29,0,0,80,1.166666667,BOSS,0.375823014,NA,-34.0562,114.8339,20201031,13:19:40,South-west,BOSS93,46.3,,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,72,0,0,7,0,0,0,49,0,67,9,2,0,80,0,13,0,0,80,2.245901639,BOSS,0.434194185,NA,-34.0362,114.8464,20201031,13:36:24,South-west,BOSS94,43.3,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,75,0,0,14,0,0,4,30,0,65,14,3,0,80,0,15,0,0,80,2.516666667,BOSS,0.536519438,NA,-34.0337,114.8539,20201031,13:45:35,South-west,BOSS95,42.6,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,74,0,0,28,0,0,0,26,0,74,15,5,0,80,0,6,0,0,80,2.316666667,BOSS,0.724666298,NA,-34.0287,114.8514,20201031,13:55:30,South-west,BOSS96,43.2,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,73,0,0,7,0,0,0,37,0,69,24,1,0,73,0,4,0,0,80,2.6,BOSS,0.527224906,NA,-34.0287,114.8589,20201031,14:03:39,South-west,BOSS97,42.2,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,264,0,0,38,0,0,0,13,0,64,7,6,0,78,0,14,0,0,80,1.474576271,BOSS,0.503639588,NA,-34.0187,114.8739,20201031,14:24:30,South-west,BOSS98,42.4,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,66,0,0,14,0,0,0,37,0,66,15,0,0,72,0,6,0,0,80,2.483333333,BOSS,0.503939284,NA,-34.0162,114.8814,20201031,14:33:06,South-west,BOSS99,42.5,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,339,0,2,2,0,0,2,27,0,68,11,19,5,68,0,0,0,0,80,2.847457627,BOSS,0.362632108,NA,-34.0146,114.8785,20201031,14:40:57,South-west,BOSS100,42.1,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,262,0,0,13,0,0,0,43,0,63,5,2,0,71,0,8,0,0,80,2.101694915,BOSS,0.304841126,NA,-34.0137,114.8739,20201031,14:48:37,South-west,BOSS101,42.1,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,263,0,0,10,0,0,0,45,0,77,20,2,0,79,0,2,0,0,80,2.333333333,BOSS,0.475382689,NA,-34.0087,114.8789,20201031,14:57:46,South-west,BOSS102,42.6,,NA,Special Purpose Zone (Mining Exclusion),NA,Fished
2020-10_south-west_BOSS,278,0,0,0,0,0,4,0,0,5,0,1,0,79,0,74,0,0,80,0.905660377,BOSS,0.295097829,NA,-34.1112,114.6389,20201104,7:43,South-west,BOSS103,140,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,40,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,0,0,80,0.690909091,BOSS,0.466377977,NA,-34.1037,114.7139,20201104,10:31:33,South-west,BOSS104,130,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,36,0,0,1,0,0,0,0,0,1,0,0,0,79,0,78,0,0,80,0.466666667,BOSS,0.503097749,NA,-34.1037,114.7189,20201104,10:42:42,South-west,BOSS105,129,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,37,0,0,0,0,0,1,0,0,1,0,0,0,80,0,79,0,0,80,0.55,BOSS,0.501692052,NA,-34.1087,114.7189,20201104,10:54:04,South-west,BOSS106,129,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,308,0,0,0,0,0,2,0,0,2,0,0,0,80,0,78,0,0,80,0.862068966,BOSS,0.347839238,NA,-34.1112,114.7289,20201104,11:08:18,South-west,BOSS107,125,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,333,0,0,2,0,1,3,0,0,8,0,2,0,80,0,72,0,0,80,1.416666667,BOSS,0.618682763,NA,-34.113,114.7251,20201104,11:20:14,South-west,BOSS108,125,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,307,0,0,0,0,0,0,0,0,0,0,0,0,78,0,78,0,0,80,0.653061224,BOSS,0.480928807,NA,-34.1187,114.7264,20201104,12:18:00,South-west,BOSS109,119,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,95,0,0,0,0,0,0,0,0,0,0,0,0,78,0,78,0,0,80,0.02,BOSS,0.141421356,NA,-34.1262,114.7339,20201104,12:33:38,South-west,BOSS110,127,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,98,0,0,0,0,0,0,0,0,0,0,0,0,78,0,78,0,0,80,0.603773585,BOSS,0.493793115,NA,-34.1337,114.7314,20201104,12:50:15,South-west,BOSS111,128,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,110,0,0,0,0,0,0,0,0,1,0,1,0,80,0,79,0,0,80,0.37037037,BOSS,0.48743829,NA,-34.1412,114.7289,20201104,13:03:23,South-west,BOSS112,129,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,96,0,0,0,0,0,1,0,0,1,0,0,0,77,0,76,0,0,80,0.368421053,BOSS,0.586502312,NA,-34.1362,114.7364,20201104,13:16:25,South-west,BOSS113,126,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,377,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,0,0,80,1,BOSS,0,NA,-34.1387,114.7589,20201104,13:36:50,South-west,BOSS114,115,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,59,0,0,0,0,0,0,0,0,0,0,0,0,74,0,74,0,0,80,1,BOSS,0,NA,-34.1412,114.7664,20201104,13:49:33,South-west,BOSS115,110,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,58,0,0,0,0,0,0,0,0,0,0,0,0,77,0,77,0,0,80,1.050847458,BOSS,0.221571878,NA,-34.1362,114.7739,20201104,14:02:50,South-west,BOSS116,94.3,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,62,0,0,0,0,0,1,0,0,1,0,0,0,75,0,74,0,0,80,1,BOSS,0.181071492,NA,-34.1337,114.7664,20201104,14:13:05,South-west,BOSS117,108,Yes,NA,National Park Zone,NA,No-take
2020-10_south-west_BOSS,297,0,0,0,0,0,0,0,0,0,0,0,0,79,0,79,0,0,80,1,BOSS,0,NA,-34.1062,114.7489,20201104,14:33:05,South-west,BOSS118,115,Yes,NA,National Park Zone,NA,No-take
