Dot Point Measurements

Generated: Thursday 19 January 2023 14:29:18

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
18__01_Left_MAH00236.MP4_0023340.jpg	      0		674	1342													18	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		941	1342													18	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
18__01_Left_MAH00236.MP4_0023340.jpg	      0		139	1724													18	1													100.0
18__01_Left_MAH00236.MP4_0023340.jpg	      0		406	1724													18	1													89.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		674	1724													18	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
18__01_Left_MAH00236.MP4_0023340.jpg	      0		941	1724													18	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		139	196													19	1													100.0
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		406	196													19	1													89.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		674	196													19	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		941	196													19	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		139	578													19	1													64.2
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		406	578													19	1													46.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		674	578													19	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		941	578													19	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		139	960													19	1													46.5
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		406	960													19	1													15.5
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		674	960													19	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		941	960													19	1								.3. Good relief structure with some overhangs. >45 substrate slope.					46.5
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		139	1342													19	1													64.2
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		406	1342													19	1								.3. Good relief structure with some overhangs. >45 substrate slope.					46.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		674	1342													19	1								.3. Good relief structure with some overhangs. >45 substrate slope.					46.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		941	1342													19	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					64.2
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		139	1724													19	1													100.0
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		406	1724													19	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		674	1724													19	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
19_1_01_Left_MAH00255.MP4_0005732.jpg	      0		941	1724													19	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		139	196													1	1													100.0
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		406	196													1	1													89.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		674	196													1	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		941	196													1	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		139	578													1	1													64.2
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		406	578													1	1													46.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		674	578													1	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		941	578													1	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		139	960													1	1													46.5
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		406	960													1	1													15.5
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		674	960													1	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		941	960													1	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		139	1342													1	1													64.2
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		406	1342													1	1													46.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		674	1342													1	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		941	1342													1	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		139	1724													1	1													100.0
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		406	1724													1	1													89.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		674	1724													1	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
1_1_01_Left_MAH00204.MP4_0007677.jpg	      0		941	1724													1	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		139	196													20	1													100.0
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		406	196													20	1													89.9
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		674	196													20	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		941	196													20	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		139	578													20	1													64.2
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		406	578													20	1													46.9
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		674	578													20	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		941	578													20	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		139	960													20	1													46.5
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		406	960													20	1													15.5
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		674	960													20	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		941	960													20	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		139	1342													20	1													64.2
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		406	1342													20	1													46.9
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		674	1342													20	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		941	1342													20	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		139	1724													20	1													100.0
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		406	1724													20	1													89.9
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		674	1724													20	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
20_1_01_Left_MAH00217.MP4_0057366.jpg	      0		941	1724													20	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		139	196													21	1													100.0
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		406	196													21	1													89.9
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		674	196													21	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		941	196													21	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		139	578													21	1													64.2
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		406	578													21	1													46.9
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		674	578													21	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		941	578													21	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		139	960													21	1													46.5
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		406	960													21	1													15.5
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		674	960													21	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		941	960													21	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.5
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		139	1342													21	1													64.2
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		406	1342													21	1													46.9
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		674	1342													21	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		941	1342													21	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					64.2
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		139	1724													21	1													100.0
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		406	1724													21	1													89.9
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		674	1724													21	1								.3. Good relief structure with some overhangs. >45 substrate slope.					89.9
21_1_01_Left_MAH00248.MP4_0072127.jpg	      0		941	1724													21	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					100.0
22__01_Left_MAH00223.MP4_0012615.jpg	      0		139	196													22	1													100.0
22__01_Left_MAH00223.MP4_0012615.jpg	      0		406	196													22	1													89.9
22__01_Left_MAH00223.MP4_0012615.jpg	      0		674	196													22	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
22__01_Left_MAH00223.MP4_0012615.jpg	      0		941	196													22	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					100.0
22__01_Left_MAH00223.MP4_0012615.jpg	      0		139	578													22	1													64.2
22__01_Left_MAH00223.MP4_0012615.jpg	      0		406	578													22	1													46.9
22__01_Left_MAH00223.MP4_0012615.jpg	      0		674	578													22	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
22__01_Left_MAH00223.MP4_0012615.jpg	      0		941	578													22	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
22__01_Left_MAH00223.MP4_0012615.jpg	      0		139	960													22	1													46.5
22__01_Left_MAH00223.MP4_0012615.jpg	      0		406	960													22	1													15.5
22__01_Left_MAH00223.MP4_0012615.jpg	      0		674	960													22	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
22__01_Left_MAH00223.MP4_0012615.jpg	      0		941	960													22	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.5
22__01_Left_MAH00223.MP4_0012615.jpg	      0		139	1342													22	1													64.2
22__01_Left_MAH00223.MP4_0012615.jpg	      0		406	1342													22	1													46.9
22__01_Left_MAH00223.MP4_0012615.jpg	      0		674	1342													22	1								.3. Good relief structure with some overhangs. >45 substrate slope.					46.9
22__01_Left_MAH00223.MP4_0012615.jpg	      0		941	1342													22	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					64.2
22__01_Left_MAH00223.MP4_0012615.jpg	      0		139	1724													22	1													100.0
22__01_Left_MAH00223.MP4_0012615.jpg	      0		406	1724													22	1													89.9
22__01_Left_MAH00223.MP4_0012615.jpg	      0		674	1724													22	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
22__01_Left_MAH00223.MP4_0012615.jpg	      0		941	1724													22	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		139	196													23	1													100.0
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		406	196													23	1													89.9
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		674	196													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		941	196													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		139	578													23	1													64.2
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		406	578													23	1													46.9
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		674	578													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		941	578													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		139	960													23	1													46.5
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		406	960													23	1													15.5
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		674	960													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		941	960													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		139	1342													23	1													64.2
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		406	1342													23	1													46.9
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		674	1342													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		941	1342													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		139	1724													23	1													100.0
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		406	1724													23	1													89.9
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		674	1724													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
23_1_01_Left_MAH01224.MP4_0080198.jpg	      0		941	1724													23	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		139	196													24	1													100.0
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		406	196													24	1													89.9
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		674	196													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		941	196													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		139	578													24	1													64.2
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		406	578													24	1													46.9
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		674	578													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		941	578													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		139	960													24	1													46.5
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		406	960													24	1													15.5
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		674	960													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		941	960													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		139	1342													24	1													64.2
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		406	1342													24	1													46.9
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		674	1342													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		941	1342													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		139	1724													24	1													100.0
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		406	1724													24	1													89.9
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		674	1724													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
24_1_01_Left_MAH00206.MP4_0039157.jpg	      0		941	1724													24	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		139	196													25	1													100.0
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		406	196													25	1													89.9
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		674	196													25	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		941	196													25	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		139	578													25	1													64.2
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		406	578													25	1													46.9
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		674	578													25	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		941	578													25	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		139	960													25	1													46.5
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		406	960													25	1													15.5
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		674	960													25	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					15.5
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		941	960													25	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		139	1342													25	1													64.2
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		406	1342													25	1													46.9
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		674	1342													25	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		941	1342													25	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		139	1724													25	1													100.0
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		406	1724													25	1													89.9
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		674	1724													25	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
25_1_01_Left_MAH00238.MP4_0024958.jpg	      0		941	1724													25	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		139	196													26	1													100.0
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		406	196													26	1													89.9
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		674	196													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		941	196													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		139	578													26	1													64.2
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		406	578													26	1													46.9
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		674	578													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		941	578													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		139	960													26	1													46.5
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		406	960													26	1													15.5
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		674	960													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		941	960													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		139	1342													26	1													64.2
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		406	1342													26	1													46.9
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		674	1342													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		941	1342													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		139	1724													26	1													100.0
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		406	1724													26	1													89.9
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		674	1724													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
26_1_01_Left_MAH01213.MP4_0043517.jpg	      0		941	1724													26	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		139	196													27	1													100.0
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		406	196													27	1													89.9
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		674	196													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		941	196													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		139	578													27	1													64.2
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		406	578													27	1													46.9
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		674	578													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		941	578													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		139	960													27	1													46.5
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		406	960													27	1													15.5
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		674	960													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		941	960													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		139	1342													27	1													64.2
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		406	1342													27	1													46.9
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		674	1342													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		941	1342													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		139	1724													27	1													100.0
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		406	1724													27	1													89.9
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		674	1724													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
27_1_01_Left_MAH00230.MP4_0005279.jpg	      0		941	1724													27	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		139	196													28	1													100.0
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		406	196													28	1													89.9
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		674	196													28	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		941	196													28	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		139	578													28	1													64.2
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		406	578													28	1													46.9
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		674	578													28	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		941	578													28	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		139	960													28	1													46.5
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		406	960													28	1													15.5
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		674	960													28	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		941	960													28	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		139	1342													28	1													64.2
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		406	1342													28	1													46.9
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		674	1342													28	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		941	1342													28	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		139	1724													28	1													100.0
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		406	1724													28	1													89.9
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		674	1724													28	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
28_1_01_Left_MAH00232.MP4_0006614.jpg	      0		941	1724													28	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		139	196													29	1													100.0
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		406	196													29	1								.3. Good relief structure with some overhangs. >45 substrate slope.					89.9
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		674	196													29	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		941	196													29	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		139	578													29	1													64.2
